global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
16519,His rank earns him the loyalty of a harem of females and they follow him closely as he travels across this desert searching for foof and water.,earns,him,p,the loyalty of a harem of females,n,earn,VBZ,2,his rank,PRP,PRON,3,NN,NOUN,4,,,28,dative,benefactive_alternating,His rank earns the loyalty of a harem of females for him and they follow him closely as he travels across this desert searching for foof and water.,0.009322166443,-0.07550811768,0.1359581947,-0.02345371246,-0.1411170959472656,1
20282,Will you give me that tape?,give,me,p,that tape,n,give,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Will you give that tape to me?,0.04249167442,-0.05563807487,-0.364582777,0.09065461159,0.2388837337493896,1
9582,I could tell you some stories.,tell,you,p,some stories,n,tell,VB,2,i,PRP,PRON,3,NNS,NOUN,4,,,7,dative,alternating,I could tell some stories to you.,0.2129914761,-0.4130065441,-0.831974268,-0.2440321445,-0.0828633308410644,1
9834,"Hey, you mustn't give Lacey or any girl the power to make you feel bad.",give,lacey or any girl,n,the power to make you feel bad,n,give,VB,5,you,NNP,PROPN,6,NN,NOUN,10,,,18,dative,alternating,"Hey, you mustn't give the power to make you feel bad to Lacey or any girl.",0.6839823723,0.5352237225,0.357115984,-0.01094102859,-0.2485527992248535,1
20717,"Her best known roles include Gloria Upson in the movie ""Auntie Mame"" (1958), which earned her a Golden Globe Award nomination for New Star of the Year and as Jane in ""Tarzan, the Ape Man"" (1959).",earned,her,p,a golden globe award nomination for new star of the year,n,earn,VBD,19,which,PRP,PRON,20,NN,NOUN,21,,,47,dative,benefactive_alternating,"Her best known roles include Gloria Upson in the movie ""Auntie Mame"" (1958), which earned a golden globe award nomination for new star of the year for her and as Jane in ""Tarzan, the Ape Man"" (1959).",-0.09579730034,0.04653286934,0.09056782722,0.09723949432,0.0347046852111816,1
10499,"Until then, I will order you a double.",order,you,p,a double,n,order,VB,5,i,PRP,PRON,6,NN,NOUN,7,,,10,dative,benefactive_alternating,"Until then, I will order a double for you.",-0.4677505493,-0.1366915703,-0.414506197,0.05049872398,-0.2557601928710937,1
840,we'll give you that one?,give,you,p,that one,n,give,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,we'll give that one to you?,0.02562785149,-0.58466506,-0.1557476521,-0.06939530373,0.2609355449676513,1
9974,Please give me one last hug',give,me,p,one last hug,n,give,VB,2,,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,Please give one last hug to me ',-0.1724190712,-0.5261621475,-0.2998189926,0.4416575432,0.0897274017333984,1
22100,The old lady gives him the answer but in return wants to marry him.,gives,him,p,the answer,n,give,VBZ,3,the old lady,PRP,PRON,4,NN,NOUN,5,,,15,dative,alternating,The old lady gives the answer to him but in return wants to marry him.,-0.320458889,-0.1771812439,0.1823644638,0.09244441986,-0.3083515167236328,1
2727,I'll give you two hundred fifty.,give,you,p,two hundred fifty,n,give,VB,2,i,PRP,PRON,3,CD,NUM,4,,,8,dative,alternating,I'll give two hundred fifty to you.,0.2269337177,-0.1990294456,-0.08016133308,0.4762551785,0.2848024368286133,1
9575,Give me a green light to take out the assholes who did Washington.,Give,me,p,a green light to take out the assholes who did washington,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,14,dative,alternating,Give a green light to take out the assholes who did washington to me.,0.3932905197,0.2623524666,0.1172719002,0.08236694336,0.1193447113037109,1
7864,"And in a moment, with eagerness, with that strange deep satisfaction felt by the carrier of disastrous tidings, he told Ingpen all that he knew of the plight of Janet Orgreave.",told,ingpen,n,all that he knew of the plight of janet orgreave,n,tell,VBD,22,he,NNP,PROPN,23,DT,PRON,24,,,35,dative,alternating,"And in a moment, with eagerness, with that strange deep satisfaction felt by the carrier of disastrous tidings, he told all that he knew of the plight of janet orgreave to Ingpen.",0.1069831848,0.02222681046,0.03667354584,-0.03740739822,-0.063544750213623,1
15609,I'll pay you a salary,pay,you,p,a salary,n,pay,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,6,dative,alternating,I'll pay a salary to you,0.09213876724,-0.1829819679,-0.2570991516,0.4499659538,-0.3081750869750976,1
24821,Halfrek leaves and wishes Anya the best of luck.,wishes,anya,n,the best of luck,n,wish,VBZ,3,,NNP,PROPN,4,JJS,ADJ,5,,,10,dative,do_only,Halfrek leaves and wishes the best of luck to Anya.,-0.1575746536,-0.6099333763,-0.372461319,-0.5135025978,-0.3563756942749023,1
16171,We will send you a message through the Stargate soon.,send,you,p,a message,n,send,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,11,dative,alternating,We will send a message to you through the Stargate soon.,-0.2235965729,-0.3198196888,-0.192712307,-0.3724279404,-0.8691034317016602,1
22932,"Paddy Ashdown was born in New Delhi, British India, but was brought up in Northern Ireland and his Irish accent brought him the nickname ""Paddy"".",brought,him,p,"the nickname "" paddy """,n,bring,VBD,22,his irish accent,PRP,PRON,23,NN,NOUN,24,,,30,dative,alternating,"Paddy Ashdown was born in New Delhi, British India, but was brought up in Northern Ireland and his Irish accent brought the nickname "" paddy "" to him.",-0.1574053764,0.01928162575,-0.1086695194,0.02756285667,-0.0595955848693847,1
16140,Give me that fish.,Give,me,p,that fish,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give that fish to me.,0.7575368881,-0.6789102554,-0.5398013592,0.31453228,0.7259669303894043,1
16663,I got you something.,got,you,p,something,n,get,VBD,1,i,PRP,PRON,2,NN,PRON,3,,,5,dative,benefactive_alternating,I got something for you.,-1.173439026,-1.427922487,-1.530073881,-1.308804274,-2.364054918289185,1
9581,"I mean, read me my Mirandas.",read,me,p,my mirandas,n,read,VB,3,,PRP,PRON,4,NNPS,PROPN,5,,,8,dative,alternating,"I mean, read my mirandas to me.",-0.3023180962,-0.2590298653,-0.5274906158,-0.3856782913,-0.4400215148925781,1
6641,"“My neighbor then being, as I have just stated, warmly interested in my projects, was constantly talking of them; and in order to give me opportunities of practice in my future profession, and to enable me to acquire that confidence in which I was then wanting, he frequently invited me to pass the evening in the company of a few friends of his own, whom I was delighted to amuse with my feats of dexterity.",give,me,p,opportunities of practice in my future profession,n,give,VB,28,,PRP,PRON,29,NNS,NOUN,30,,,84,dative,alternating,"“My neighbor then being, as I have just stated, warmly interested in my projects, was constantly talking of them; and in order to give opportunities of practice in my future profession to me, and to enable me to acquire that confidence in which I was then wanting, he frequently invited me to pass the evening in the company of a few friends of his own, whom I was delighted to amuse with my feats of dexterity.",0.0296998024,0.03122544289,-0.02969551086,0.08162760735,0.0121138095855712,1
1178,"It's alright, I'll get you one in Twickenham and I'll pay in that money as well.",get,you,p,one,n,get,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,21,dative,benefactive_alternating,"It's alright, I'll get one for you in Twickenham and I'll pay in that money as well.",0.09331250191,-0.1407153606,-0.07893276215,0.1078591347,-0.1007566452026367,1
5233,"Yesterday in your honorable shadow (o kage sama de) my life was saved, and I have come to offer you my thanks and to tell you how grateful I am for your kindness to me. """,offer,you,p,my thanks,n,offer,VB,21,,PRP,PRON,22,NNS,NOUN,23,,,40,dative,alternating,"Yesterday in your honorable shadow (o kage sama de) my life was saved, and I have come to offer my thanks to you and to tell you how grateful I am for your kindness to me. """,-0.142018795,-0.1461694241,-0.2084460258,-0.181655407,-0.3411862850189209,1
672,franklin's father gave him a hug.,gave,him,p,a hug,n,give,VBD,3,franklin's father,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,franklin's father gave a hug to him.,0.6967418194,-0.1418132782,0.04460024834,0.4475688934,0.0764808654785156,1
24311,"Initially, the DE class were used for construction then for log trains on the still unsettled track bed; this has given the DE class an unofficial status of the first mainline diesel-electric locomotive in NZR service.",given,the de class,n,an unofficial status of the first mainline diesel-electric locomotive in nzr service,n,give,VBN,22,this,NN,NOUN,23,NN,NOUN,26,,,39,dative,alternating,"Initially, the DE class were used for construction then for log trains on the still unsettled track bed; this has given an unofficial status of the first mainline diesel-electric locomotive in nzr service to the DE class.",-0.04977941513,-0.03011465073,-0.04297733307,0.09106302261,-0.1840505599975586,1
9336,I didn't tell him anything!,tell,him,p,anything,n,tell,VB,3,i,PRP,PRON,4,NN,PRON,5,,,7,dative,alternating,I didn't tell anything to him!,0.5943527222,-0.08740019798,-0.2251667976,0.2733602524,0.9701159000396729,1
491,but i'll show you some pictures we took on our camping trip?,show,you,p,some pictures we took on our camping trip,n,show,VB,3,i,PRP,PRON,4,NNS,NOUN,5,,,14,dative,alternating,but i'll show some pictures we took on our camping trip to you?,0.8909268379,0.8117334843,0.5191879272,1.068652391,0.1374621391296386,1
9472,Find yourself a new label.,Find,yourself,p,a new label,n,find,VB,0,,PRP,PRON,1,NN,NOUN,2,,,6,dative,benefactive_alternating,Find a new label for yourself.,-0.6534471512,-1.049830914,-0.4483046532,-0.4479794502,-0.8597617149353027,1
11881,"But now, I can never throw him another football...  or share an insidejoke.",throw,him,p,another football,n,throw,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,19,dative,alternating,"But now, I can never throw another football to him...  or share an insidejoke.",-0.4943614006,-0.3935976028,-0.4581317902,-0.3529324532,-0.4366416931152344,1
5678,We were compelled to contribute to the resources of a country which     gave us no protection.,gave,us,p,no protection,n,give,VBD,13,,PRP,PRON,14,NN,NOUN,15,,,18,dative,alternating,We were compelled to contribute to the resources of a country which     gave no protection to us.,0.00465464592,-0.254278183,-0.1885302067,-0.03726744652,-0.1411242485046386,1
2781,oh lend me ten thousand,lend,me,p,ten thousand,n,lend,VB,1,,PRP,PRON,2,CD,NUM,3,,,5,dative,alternating,oh lend ten thousand to me,0.8857283592,-0.2956175804,-0.8827590942,0.9675989151,-0.0347671508789062,1
9361,"Johnny, you two romantic children never gave me a chance to wish you happiness.",gave,me,p,a chance to wish you happiness,n,give,VBD,7,you two romantic children,PRP,PRON,8,NN,NOUN,9,,,16,dative,alternating,"Johnny, you two romantic children never gave a chance to wish you happiness to me.",0.7876605988,0.3539142609,0.2839250565,0.2089619637,-0.1106443405151367,1
8474,"First of all she knew that the light in the outer office was burning dimly, and the discovery gave her a shock.",gave,her,p,a shock,n,give,VBD,19,the discovery,PRP,PRON,20,NN,NOUN,21,,,24,dative,alternating,"First of all she knew that the light in the outer office was burning dimly, and the discovery gave a shock to her.",0.03047013283,-0.06470823288,-0.08630466461,0.07229447365,-0.0819296836853027,1
20240,Why didn't you tell me this before?,tell,me,p,this,i,tell,VB,4,you,PRP,PRON,5,DT,PRON,6,,,9,dative,alternating,Why didn't you tell this to me before?,0.5636039972,0.2984639406,0.1920090914,0.3766671419,0.7571959495544434,1
1051,well i'll give you a quarter.,give,you,p,a quarter,n,give,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,well i'll give a quarter to you.,0.685665369,-0.1348109245,0.1056032181,0.6450500488,0.4727270603179931,1
1517,Britain's bosses gave themselves pay rises of more than two percent above the national average last year.,gave,themselves,p,pay rises of more than two percent above the national average last year,n,give,VBD,3,britain's bosses,PRP,PRON,4,NNS,NOUN,5,,,19,dative,alternating,Britain's bosses gave pay rises of more than two percent above the national average last year to themselves.,0.253698349,-0.09673595428,-0.2302627563,0.3204746246,0.3056435585021972,1
5107,"Go this moment and bring me his head. """,bring,me,p,his head,n,bring,VB,4,,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,"Go this moment and bring his head to me. """,-0.2935175896,-0.1382732391,-0.2589683533,-0.2897109985,-0.5684938430786133,1
825,throw me a pass!,throw,me,p,a pass,n,throw,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,throw a pass to me!,-0.5711631775,-0.8606410027,-0.7855577469,-0.2880058289,-0.6891770362854004,1
12621,- Maybe we should pay her a visit.,pay,her,p,a visit,n,pay,VB,4,we,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,- Maybe we should pay a visit to her.,-0.08540391922,-0.3150846958,-0.2426590919,0.2080526352,-0.7941977977752686,1
11593,"Lucas, would you give it a rest already?",give,it,i,a rest,n,give,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,"Lucas, would you give a rest to it already?",0.7738852501,-0.1743965149,-0.1034755707,0.7253437042,-0.5183253288269043,1
15836,- No need to tell me my job.,tell,me,p,my job,n,tell,VB,4,,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,- No need to tell my job to me.,-0.08183145523,-0.3030869961,0.09270977974,-0.005957841873,0.2285332679748535,1
19776,"Well, last time I was here, you were watching but there was nothing on, sol'm loaning you my dvd player.",loaning,you,p,my dvd player,n,loan,VBG,18,sol'm,PRP,PRON,19,NN,NOUN,20,,,24,dative,alternating,"Well, last time I was here, you were watching but there was nothing on, sol'm loaning my dvd player to you.",-0.08792734146,-0.2024915218,-0.075319767,-0.1373414993,0.0126190185546875,1
13086,"Well, the way it works is, we'll go into a room where nobody can see you and you tell the jury the truth.",tell,the jury,n,the truth,n,tell,VBP,21,you,NN,NOUN,22,NN,NOUN,24,,,27,dative,alternating,"Well, the way it works is, we'll go into a room where nobody can see you and you tell the truth to the jury.",-0.1258816719,0.001201629639,0.01244616508,0.05929017067,-0.1126043796539306,1
17747,We ran a copy of Tucker's picture out to him and he gave us a positive identification.,gave,us,p,a positive identification,n,give,VBD,13,he,PRP,PRON,14,NN,NOUN,15,,,19,dative,alternating,We ran a copy of Tucker's picture out to him and he gave a positive identification to us.,0.1943454742,-0.356120348,-0.03922963142,0.1444730759,-0.0506525039672851,1
25324,"They followed this with a field goal in overtime, denying the Vikings a fifth Super Bowl appearance.",denying,the vikings,n,a fifth super bowl appearance,n,deny,VBG,10,,NNPS,PROPN,11,NN,NOUN,13,,,19,dative,do_only,"They followed this with a field goal in overtime, denying a fifth super bowl appearance to the Vikings.",-0.2364535332,-0.1999406815,-0.1378316879,-0.1411705017,-0.6039009094238281,1
20189,"the deck's gone cold here, nobody'll give me any play.",give,me,p,any play,n,give,VB,8,nobody'll,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,"the deck's gone cold here, nobody'll give any play to me.",-0.1825208664,-0.1591544151,-0.1006493568,0.0629734993,-0.2563557624816894,1
10615,I should have gotten you something better.,gotten,you,p,something better,n,get,VBN,3,i,PRP,PRON,4,NN,PRON,5,,,8,dative,benefactive_alternating,I should have gotten something better for you.,-0.1692998409,-0.252199173,-0.4134807587,-0.1348171234,-0.8605413436889648,1
14641,I left you a message.,left,you,p,a message,n,leave,VBD,1,i,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating/benefactive_alternating,I left a message for you.,-0.9667534828,-0.8061752319,-0.5737481117,-0.8683130741,-1.9186408519744875,1
