global_idx,sentence,verb_lemma,verb,recipient,theme,recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,len_category,Construction,recipient_pos_spacy
16663,I got you something.,get,got,you,something,1,1,0,0.5,0.5,-1.360723972,-0.5,VBD,1,i,PRP,PRON,2,NN,PRON,3,,,5,dative,benefactive_alternating,I got something for you.,-1.360723972,-1.839850187,2. Equal Length,DO,
9581,"I mean, read me my Mirandas.",read,read,me,my mirandas,1,2,-0.6931471806,0.5,-0.5,-0.34842062,-0.5,VB,3,,PRP,PRON,4,NNPS,PROPN,5,,,8,dative,alternating,"I mean, read my mirandas to me.",-0.34842062,-0.5417537689,1. Recipient Shorter,DO,
6641,"“My neighbor then being, as I have just stated, warmly interested in my projects, was constantly talking of them; and in order to give me opportunities of practice in my future profession, and to enable me to acquire that confidence in which I was then wanting, he frequently invited me to pass the evening in the company of a few friends of his own, whom I was delighted to amuse with my feats of dexterity.",give,give,me,opportunities of practice in my future profession,1,7,-1.945910149,0.5,-0.5,0.07283091545,-0.5,VB,28,,PRP,PRON,29,NNS,NOUN,30,,,84,dative,alternating,"“My neighbor then being, as I have just stated, warmly interested in my projects, was constantly talking of them; and in order to give opportunities of practice in my future profession to me, and to enable me to acquire that confidence in which I was then wanting, he frequently invited me to pass the evening in the company of a few friends of his own, whom I was delighted to amuse with my feats of dexterity.",0.07283091545,0.02803683281,1. Recipient Shorter,DO,
1178,"It's alright, I'll get you one in Twickenham and I'll pay in that money as well.",get,get,you,one,1,1,0,0.5,-0.5,0.1252458096,-0.5,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,21,dative,benefactive_alternating,"It's alright, I'll get one for you in Twickenham and I'll pay in that money as well.",0.1252458096,0.03415632248,2. Equal Length,DO,
5233,"Yesterday in your honorable shadow (o kage sama de) my life was saved, and I have come to offer you my thanks and to tell you how grateful I am for your kindness to me. """,offer,offer,you,my thanks,1,2,-0.6931471806,0.5,-0.5,-0.1353321075,-0.5,VB,21,,PRP,PRON,22,NNS,NOUN,23,,,40,dative,alternating,"Yesterday in your honorable shadow (o kage sama de) my life was saved, and I have come to offer my thanks to you and to tell you how grateful I am for your kindness to me. """,-0.1353321075,-0.05448508263,1. Recipient Shorter,DO,
672,franklin's father gave him a hug.,give,gave,him,a hug,1,2,-0.6931471806,0.5,-0.5,0.5387024879,-0.5,VBD,3,franklin's father,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,franklin's father gave a hug to him.,0.5387024879,-0.1556327343,1. Recipient Shorter,DO,
9336,I didn't tell him anything!,tell,tell,him,anything,1,1,0,0.5,0.5,0.5628163815,-0.5,VB,3,i,PRP,PRON,4,NN,PRON,5,,,7,dative,alternating,I didn't tell anything to him!,0.5628163815,-0.2577939034,2. Equal Length,DO,
491,but i'll show you some pictures we took on our camping trip?,show,show,you,some pictures we took on our camping trip,1,8,-2.079441542,0.5,-0.5,0.8945930004,-0.5,VB,3,i,PRP,PRON,4,NNS,NOUN,5,,,14,dative,alternating,but i'll show some pictures we took on our camping trip to you?,0.8945930004,0.5207006931,1. Recipient Shorter,DO,
9472,Find yourself a new label.,find,Find,yourself,a new label,1,3,-1.098612289,0.5,-0.5,-0.723903656,-0.5,VB,0,,PRP,PRON,1,NN,NOUN,2,,,6,dative,benefactive_alternating,Find a new label for yourself.,-0.723903656,-0.8858075142,1. Recipient Shorter,DO,
11881,"But now, I can never throw him another football...  or share an insidejoke.",throw,throw,him,another football,1,2,-0.6931471806,0.5,-0.5,-0.3483366966,-0.5,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,19,dative,alternating,"But now, I can never throw another football to him...  or share an insidejoke.",-0.3483366966,-0.4179286957,1. Recipient Shorter,DO,
5678,We were compelled to contribute to the resources of a country which     gave us no protection.,give,gave,us,no protection,1,2,-0.6931471806,0.5,-0.5,0.1065249443,-0.5,VBD,13,,PRP,PRON,14,NN,NOUN,15,,,18,dative,alternating,We were compelled to contribute to the resources of a country which     gave no protection to us.,0.1065249443,-0.1684315205,1. Recipient Shorter,DO,
2781,oh lend me ten thousand,lend,lend,me,ten thousand,1,2,-0.6931471806,0.5,-0.5,0.5299963951,-0.5,VB,1,,PRP,PRON,2,CD,NUM,3,,,5,dative,alternating,oh lend ten thousand to me,0.5299963951,-0.6180739403,1. Recipient Shorter,DO,
9361,"Johnny, you two romantic children never gave me a chance to wish you happiness.",give,gave,me,a chance to wish you happiness,1,6,-1.791759469,0.5,-0.5,0.6050219536,-0.5,VBD,7,you two romantic children,PRP,PRON,8,NN,NOUN,9,,,16,dative,alternating,"Johnny, you two romantic children never gave a chance to wish you happiness to me.",0.6050219536,0.141746521,1. Recipient Shorter,DO,
8474,"First of all she knew that the light in the outer office was burning dimly, and the discovery gave her a shock.",give,gave,her,a shock,1,2,-0.6931471806,0.5,-0.5,-0.06674838066,-0.5,VBD,19,the discovery,PRP,PRON,20,NN,NOUN,21,,,24,dative,alternating,"First of all she knew that the light in the outer office was burning dimly, and the discovery gave a shock to her.",-0.06674838066,-0.06048941612,1. Recipient Shorter,DO,
20240,Why didn't you tell me this before?,tell,tell,me,this,1,1,0,0.5,0.5,0.3434163332,-0.5,VB,4,you,PRP,PRON,5,DT,PRON,6,,,9,dative,alternating,Why didn't you tell this to me before?,0.3434163332,-0.1188571453,2. Equal Length,DO,
1051,well i'll give you a quarter.,give,give,you,a quarter,1,2,-0.6931471806,0.5,-0.5,0.6078350544,-0.5,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,well i'll give a quarter to you.,0.6078350544,-0.00812625885,1. Recipient Shorter,DO,
1517,Britain's bosses gave themselves pay rises of more than two percent above the national average last year.,give,gave,themselves,pay rises of more than two percent above the national average last year,1,13,-2.564949357,0.5,-0.5,0.2277445793,-0.5,VBD,3,britain's bosses,PRP,PRON,4,NNS,NOUN,5,,,19,dative,alternating,Britain's bosses gave pay rises of more than two percent above the national average last year to themselves.,0.2277445793,-0.06184101105,1. Recipient Shorter,DO,
5107,"Go this moment and bring me his head. """,bring,bring,me,his head,1,2,-0.6931471806,0.5,-0.5,-0.2921352386,-0.5,VB,4,,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,"Go this moment and bring his head to me. """,-0.2921352386,-0.2117140293,1. Recipient Shorter,DO,
825,throw me a pass!,throw,throw,me,a pass,1,2,-0.6931471806,0.5,-0.5,-0.5926766396,-0.5,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,throw a pass to me!,-0.5926766396,-1.01923418,1. Recipient Shorter,DO,
12621,- Maybe we should pay her a visit.,pay,pay,her,a visit,1,2,-0.6931471806,0.5,-0.5,0.05760622025,-0.5,VB,4,we,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,- Maybe we should pay a visit to her.,0.05760622025,-0.1922044754,1. Recipient Shorter,DO,
11593,"Lucas, would you give it a rest already?",give,give,it,a rest,1,2,-0.6931471806,0.5,-0.5,0.3837237358,-0.5,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,"Lucas, would you give a rest to it already?",0.3837237358,-0.1131081581,1. Recipient Shorter,DO,
15836,- No need to tell me my job.,tell,tell,me,my job,1,2,-0.6931471806,0.5,-0.5,0.1254453659,-0.5,VB,4,,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,- No need to tell my job to me.,0.1254453659,-0.4626636505,1. Recipient Shorter,DO,
19776,"Well, last time I was here, you were watching but there was nothing on, sol'm loaning you my dvd player.",loan,loaning,you,my dvd player,1,3,-1.098612289,0.5,-0.5,0.02145814896,-0.5,VBG,18,sol'm,PRP,PRON,19,NN,NOUN,20,,,24,dative,alternating,"Well, last time I was here, you were watching but there was nothing on, sol'm loaning my dvd player to you.",0.02145814896,0.0471329689,1. Recipient Shorter,DO,
17747,We ran a copy of Tucker's picture out to him and he gave us a positive identification.,give,gave,us,a positive identification,1,3,-1.098612289,0.5,-0.5,0.1657114029,-0.5,VBD,13,he,PRP,PRON,14,NN,NOUN,15,,,19,dative,alternating,We ran a copy of Tucker's picture out to him and he gave a positive identification to us.,0.1657114029,-0.2219445705,1. Recipient Shorter,DO,
20189,"the deck's gone cold here, nobody'll give me any play.",give,give,me,any play,1,2,-0.6931471806,0.5,-0.5,-0.09377861023,-0.5,VB,8,nobody'll,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,"the deck's gone cold here, nobody'll give any play to me.",-0.09377861023,-0.1219854355,1. Recipient Shorter,DO,
10615,I should have gotten you something better.,get,gotten,you,something better,1,2,-0.6931471806,0.5,0.5,-0.09042596817,-0.5,VBN,3,i,PRP,PRON,4,NN,PRON,5,,,8,dative,benefactive_alternating,I should have gotten something better for you.,-0.09042596817,-0.5701220036,1. Recipient Shorter,DO,
14641,I left you a message.,leave,left,you,a message,1,2,-0.6931471806,0.5,-0.5,-0.8882050514,-0.5,VBD,1,i,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating/benefactive_alternating,I left a message for you.,-0.8882050514,-1.358219624,1. Recipient Shorter,DO,
20379,"Yo, give me another.",give,give,me,another,1,1,0,0.5,0.5,0.7792191505,-0.5,VB,2,,PRP,PRON,3,DT,PRON,4,,,6,dative,alternating,"Yo, give another to me.",0.7792191505,-0.008714199066,2. Equal Length,DO,
18996,"And even if it does creep up on to his up here, that's fine, because that will give me more of a reveal.",give,give,me,more of a reveal,1,4,-1.386294361,0.5,-0.5,-0.04471182823,-0.5,VB,20,that,PRP,PRON,21,JJR,ADJ,22,,,27,dative,alternating,"And even if it does creep up on to his up here, that's fine, because that will give more of a reveal to me.",-0.04471182823,-0.1486573219,1. Recipient Shorter,DO,
19041,Especially if you get me a hamburger.,get,get,me,a hamburger,1,2,-0.6931471806,0.5,-0.5,-0.2867455482,-0.5,VBP,3,you,PRP,PRON,4,NN,NOUN,5,,,8,dative,benefactive_alternating,Especially if you get a hamburger for me.,-0.2867455482,-0.5278556347,1. Recipient Shorter,DO,
17786,"Don't give it another thought, commissioner.",give,give,it,another thought,1,2,-0.6931471806,0.5,-0.5,-0.3382387161,-0.5,VB,2,,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,"Don't give another thought to it, commissioner.",-0.3382387161,-0.8871893883,1. Recipient Shorter,DO,
1433,"Well he, he didn't really say a lot, er they asked him a question and er he, he just turned round and said er we hope, we hope it's er a peaceful solution, that er virtually saying he hoped it didn't come to war, and Christine turned round and said ‘yes  we want a peaceful solution’.",ask,asked,him,a question,1,2,-0.6931471806,0.5,-0.5,0.03914570808,-0.5,VBD,13,they,PRP,PRON,14,NN,NOUN,15,,,69,dative,alternating,"Well he, he didn't really say a lot, er they asked a question to him and er he, he just turned round and said er we hope, we hope it's er a peaceful solution, that er virtually saying he hoped it didn't come to war, and Christine turned round and said ‘yes  we want a peaceful solution’.",0.03914570808,-0.03667640686,1. Recipient Shorter,DO,
11323,We'll find you a spot.,find,find,you,a spot,1,2,-0.6931471806,0.5,-0.5,-0.5307285786,-0.5,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,7,dative,benefactive_alternating,We'll find a spot for you.,-0.5307285786,-0.7301855087,1. Recipient Shorter,DO,
23513,"Myers said: ""I really liked the song itself and I wanted to give it another go. """,give,give,it,another go,1,2,-0.6931471806,0.5,-0.5,0.1689872742,-0.5,VB,14,,PRP,PRON,15,NN,NOUN,16,,,20,dative,alternating,"Myers said: ""I really liked the song itself and I wanted to give another go to it. """,0.1689872742,0.05960536003,1. Recipient Shorter,DO,
12701,He gave me a big injection,give,gave,me,a big injection,1,3,-1.098612289,0.5,-0.5,0.7988476753,-0.5,VBD,1,he,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,He gave a big injection to me,0.7988476753,-0.1264443398,1. Recipient Shorter,DO,
12221,You tell me one thing that's practical about our lives anyway.,tell,tell,me,one thing that's practical about our lives,1,7,-1.945910149,0.5,-0.5,0.6391739845,-0.5,VB,1,you,PRP,PRON,2,NN,NOUN,3,,,13,dative,alternating,You tell one thing that's practical about our lives to me anyway.,0.6391739845,-0.03824853897,1. Recipient Shorter,DO,
12849,"I can remember sitting around a fire something like this... with my own son, and telling him the same thing,",tell,telling,him,the same thing,1,3,-1.098612289,0.5,-0.5,-0.03158092499,-0.5,VBG,19,,PRP,PRON,20,NN,NOUN,21,,,25,dative,alternating,"I can remember sitting around a fire something like this... with my own son, and telling the same thing to him,",-0.03158092499,0.07982444763,1. Recipient Shorter,DO,
5909,"""Set it out for the boys--and give me another highball.",give,give,me,another highball,1,2,-0.6931471806,0.5,-0.5,0.3395774364,-0.5,VB,7,,PRP,PRON,8,NN,NOUN,9,,,12,dative,alternating,"""Set it out for the boys--and give another highball to me.",0.3395774364,-0.1440453529,1. Recipient Shorter,DO,
20139,You just give me the word.,give,give,me,the word,1,2,-0.6931471806,0.5,-0.5,-0.253503561,-0.5,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,You just give the word to me.,-0.253503561,-0.1983892918,1. Recipient Shorter,DO,
11418,"If you'll just give me another chance, I'll do my best to make it up to you.",give,give,me,another chance,1,2,-0.6931471806,0.5,-0.5,0.350599885,-0.5,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,21,dative,alternating,"If you'll just give another chance to me, I'll do my best to make it up to you.",0.350599885,0.1749204397,1. Recipient Shorter,DO,
10717,I have a man on the inside who fed us the location.,feed,fed,us,the location,1,2,-0.6931471806,0.5,-0.5,0.2529959679,-0.5,VBD,8,who,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,I have a man on the inside who fed the location to us.,0.2529959679,-0.4595146179,1. Recipient Shorter,DO,
12567,"I'll give you the ball back. """,give,give,you,the ball,1,2,-0.6931471806,0.5,-0.5,0.4873688221,-0.5,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,"I'll give the ball to you back. """,0.4873688221,-0.2929487228,1. Recipient Shorter,DO,
15182,She's telling you the truth.,tell,telling,you,the truth,1,2,-0.6931471806,0.5,-0.5,0.1084268093,-0.5,VBG,2,she,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,She's telling the truth to you.,0.1084268093,-0.5160365105,1. Recipient Shorter,DO,
23540,"The Government of India awarded him the fourth highest civilian award of the Padma Shri, in 1991.",award,awarded,him,the fourth highest civilian award of the padma shri,1,9,-2.197224577,0.5,-0.5,0.09024047852,-0.5,VBD,4,the government of india,PRP,PRON,5,NN,NOUN,6,,,19,dative,alternating,"The Government of India awarded the fourth highest civilian award of the padma shri to him, in 1991.",0.09024047852,0.2797853947,1. Recipient Shorter,DO,
12845,"You show me a bale of barbwire, I'll build you a proper one.",build,build,you,a proper one,1,3,-1.098612289,0.5,-0.5,-0.2242453098,-0.5,VB,10,i,PRP,PRON,11,NN,NOUN,12,,,16,dative,benefactive_alternating,"You show me a bale of barbwire, I'll build a proper one for you.",-0.2242453098,-0.2122528553,1. Recipient Shorter,DO,
50,you want to read me a book.,read,read,me,a book,1,2,-0.6931471806,0.5,-0.5,-0.4360032082,-0.5,VB,3,,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,you want to read a book to me.,-0.4360032082,-0.4299588203,1. Recipient Shorter,DO,
19888,tell me just a reason,tell,tell,me,just a reason,1,3,-1.098612289,0.5,-0.5,1.459198952,-0.5,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,tell just a reason to me,1.459198952,0.7824063301,1. Recipient Shorter,DO,
14233,Radioactivity has given us medical imaging,give,given,us,medical imaging,1,2,-0.6931471806,0.5,-0.5,-0.7206463814,-0.5,VBN,2,radioactivity,PRP,PRON,3,NN,NOUN,4,,,6,dative,alternating,Radioactivity has given medical imaging to us,-0.7206463814,-0.3108959198,1. Recipient Shorter,DO,
4237,"Then feed us and break us and handle and groom, And give us good riders and plenty of room, And launch us in column of squadron and see The way of the war-horse to `` Bonnie Dundee ''!",give,give,us,good riders and plenty of room,1,6,-1.791759469,0.5,-0.5,0.2309970856,-0.5,VB,12,,PRP,PRON,13,NNS,NOUN,14,,,42,dative,alternating,"Then feed us and break us and handle and groom, And give good riders and plenty of room to us, And launch us in column of squadron and see The way of the war-horse to `` Bonnie Dundee ''!",0.2309970856,-0.0002436637878,1. Recipient Shorter,DO,
5735,"I never heard Grieg play at a concert, but I am sure that the hour I sat near him in his Bergen home, while he played and his wife sang, gave me a better appreciation of his skill as an interpreter than I could have got in a public hall with an audience to distract his attention.",give,gave,me,a better appreciation of his skill as an interpreter than i could have got in a public hall with an audience to distract his attention,1,25,-3.218875825,0.5,-0.5,0.1535131931,-0.5,VBD,33,"the hour i sat near him in his bergen home , while he played and his wife sang ,",PRP,PRON,34,NN,NOUN,35,,,61,dative,alternating,"I never heard Grieg play at a concert, but I am sure that the hour I sat near him in his Bergen home, while he played and his wife sang, gave a better appreciation of his skill as an interpreter than i could have got in a public hall with an audience to distract his attention to me.",0.1535131931,0.02017688751,1. Recipient Shorter,DO,
13981,"We're colleague, lend me few hundred thousands to buy a flat, OK?",lend,lend,me,few hundred thousands,1,3,-1.098612289,0.5,-0.5,0.1804876328,-0.5,VB,4,,PRP,PRON,5,NNS,NOUN,6,,,16,dative,alternating,"We're colleague, lend few hundred thousands to me to buy a flat, OK?",0.1804876328,-0.08468484879,1. Recipient Shorter,DO,
